Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1669244099,15,,Aggregated,7.400000,0.000000,1500,1800,1900,2000,2300,2500,2800,3300,9600,10000,10000,1534,9,1500.0,1410.6855328357428,24.20856200023991,9965.278364000369,147.84615384615384
1669244100,15,,Aggregated,7.500000,0.000000,1500,1800,1900,2000,2300,2500,2800,3300,9600,10000,10000,1539,9,1500.0,1413.5346294470626,24.20856200023991,9965.278364000369,147.84665367121508
1669244101,15,,Aggregated,7.300000,0.000000,1500,1800,1900,2000,2300,2500,2800,3300,9600,10000,10000,1550,9,1500.0,1418.2772105135678,24.20856200023991,9965.278364000369,147.84774193548387
1669244102,15,,Aggregated,7.300000,0.000000,1500,1800,1900,2000,2300,2500,2800,3300,9600,10000,10000,1557,9,1500.0,1419.4300563648217,24.20856200023991,9965.278364000369,147.84842646114322
1669244103,15,,Aggregated,7.200000,0.000000,1500,1800,1900,2000,2300,2500,2800,3300,9600,10000,10000,1565,9,1500.0,1422.9397502115196,24.20856200023991,9965.278364000369,147.84920127795527
1669244104,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2000,2300,2500,2800,3300,9600,10000,10000,1573,9,1500.0,1426.0750459396234,24.20856200023991,9965.278364000369,147.84996821360457
1669244105,15,,Aggregated,7.600000,0.000000,1500,1800,2000,2000,2300,2500,2800,3300,9600,10000,10000,1575,9,1500.0,1426.3343724482713,24.20856200023991,9965.278364000369,147.85015873015874
1669244106,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2000,2300,2500,2800,3300,9600,10000,10000,1587,9,1500.0,1431.4533005753176,24.20856200023991,9965.278364000369,147.85129174543164
1669244107,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2000,2300,2500,2800,3300,9600,10000,10000,1595,9,1500.0,1433.249109793749,24.20856200023991,9965.278364000369,147.85203761755486
1669244108,15,,Aggregated,7.200000,0.000000,1500,1800,2000,2000,2300,2500,2800,3200,9600,10000,10000,1601,9,1500.0,1435.2299562917115,24.20856200023991,9965.278364000369,147.8525921299188
1669244109,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1606,9,1500.0,1437.7040129408656,24.20856200023991,9965.278364000369,147.8530510585305
1669244110,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1612,9,1500.0,1441.1175836526243,24.20856200023991,9965.278364000369,147.85359801488835
1669244111,15,,Aggregated,7.400000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1625,9,1500.0,1445.7732877440194,24.20856200023991,9965.278364000369,147.85476923076922
1669244112,15,,Aggregated,7.300000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1629,9,1500.0,1446.646421895661,24.20856200023991,9965.278364000369,147.85512584407613
1669244113,15,,Aggregated,7.600000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1640,9,1500.0,1451.2456268622147,24.20856200023991,9965.278364000369,147.8560975609756
1669244114,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1643,9,1500.0,1451.773012005497,24.20856200023991,9965.278364000369,147.8563603164942
1669244115,15,,Aggregated,7.100000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1652,9,1500.0,1455.3147599201163,24.20856200023991,9965.278364000369,147.85714285714286
1669244116,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1660,9,1500.0,1458.203776716886,24.20856200023991,9965.278364000369,147.8578313253012
1669244117,15,,Aggregated,7.000000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1667,9,1500.0,1461.0308222579667,24.20856200023991,9965.278364000369,147.85842831433715
1669244118,15,,Aggregated,7.500000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1675,9,1500.0,1463.075546549272,24.20856200023991,9965.278364000369,147.85910447761194
1669244119,15,,Aggregated,7.200000,0.000000,1500,1800,2000,2100,2300,2500,2800,3200,9600,10000,10000,1682,9,1500.0,1465.1645464197572,24.20856200023991,9965.278364000369,147.85969084423306
1669244120,15,,Aggregated,7.300000,0.000000,1600,1900,2000,2100,2300,2500,2800,3200,9600,10000,10000,1687,9,1600.0,1466.9843998488623,24.20856200023991,9965.278364000369,147.86010669828096
1669244121,15,,Aggregated,7.400000,0.000000,1600,1900,2000,2100,2300,2600,2800,3200,9600,10000,10000,1698,9,1600.0,1471.5199433539635,24.20856200023991,9965.278364000369,147.86101295641933
1669244122,15,,Aggregated,7.400000,0.000000,1600,1900,2000,2100,2300,2600,2800,3200,9600,10000,10000,1703,9,1600.0,1473.0009846670769,24.20856200023991,9965.278364000369,147.86142102172636
